,stockX,flightClub,goat,shoeName,brand,silhoutte,make,colorway,retailPrice,thumbnail,releaseDate,description
802,130,150.0,150.0,Jordan 7 Retro  Trophy Room New Sheriff in Town,Nike,Jordan 7 Retro ,Jordan 7 Retro ,Obsidian/Dark Obsidian-True Red-Metallic Gold,225.0,https://images.stockx.com/images/Air-Jordan-7-Retro-Trophy-Room-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1668497216,2022-11-03,"Jordan Brand and Trophy Room collaborate on the AJ7, celebrating the 30th anniversary of the 'Dream Team'. The Air Jordan 7 Retro 'New Sheriff in Town' takes a Team USA inspired color palette, featuring a deep red suede base with off white overlays and a navy neoprene tongue. A multi-color heel tab references the Olympic Rings, while a Trophy Room logo and #9 on the back heel symbolize the gold medals from the Dream Team championship run. The midsole and outsole feature red, white and blue with gold accents, similar to the regular AJ7 'Olympic' colorway. Additional details on this Trophy Room edition are MJ's signature etched across the lateral heel area, along with 'New Sheriff in Town' on the inside tongue tags - a nod to a quote that MJ said to Magic Johnson and Larry Bird at a team scrimmage. "
803,209,198.0,198.0,New Balance 2002R Protection Pack Pink,New Balance,New Balance 2002R,New Balance 2002R,Pink/Violet,150.0,https://images.stockx.com/images/New-Balance-2002R-Protection-Pack-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1659420943,2022-09-01,"Raw edges and a disheveled build characterize the New Balance 2002R ‘Pink,’ which releases as part of the 2022 ‘Protection Pack.’ The 860v2 inspired the pre-distressed midsole which features ABZORB cushioning and shock-absorbing N-ergy technology in the heel. Brilliant pinks and lavender infuse the upper in ventilated mesh while ragged suede overlays embellish the quarter panel, heel overlay and forefoot."
804,337,262.0,287.0,Jordan 1 Retro High Fearless UNC Chicago,Nike,Jordan 1 Retro High,Jordan 1 Retro High,White/University Blue-Varsity Red-Black,160.0,https://images.stockx.com/images/Air-Jordan-1-Retro-High-Fearless-UNC-Chicago-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1606322396,2019-11-02,"Dropping in 2019 as part of Jordan Brand’s ‘Fearless Ones’ collection, the Air Jordan 1 Retro High OG 'Fearless' features a distinctive color scheme that draws inspiration from the first three patent leather colorways of the iconic silhouette. The high-top’s crisp white upper is accented with Gym Red overlays on the forefoot, University Blue on the heel and a blend of black and gold on the jeweled Wings logo."
805,150,110.0,142.0,Jordan 5 Retro Shattered Backboard,Nike,Jordan 5 Retro,Jordan 5 Retro,White/Multi-Color-Multi-Color-Total Orange,190.0,https://images.stockx.com/images/Air-Jordan-5-Retro-Total-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1632509359,2021-10-02,"The Air Jordan 5 Retro 'Shattered Backboard' brings a classic Jordan Brand look to a different classic silhouette. Drawing from the Air Jordan 1 colorway, the shoe's upper emerges with a white leather base on the upper, sporting textile mesh on the collar, throat and quarter panel, with the latter replacing the usual netting. The reflective silver tongue includes Total Orange Jumpman branding, matched underfoot by the polyurethane midsole, which includes visible Air in the heel for cushioning. A herringbone rubber outsole offers traction."
806,450,490.0,490.0,Nike Kobe 6 Protro Grinch (2020),Nike,Nike Kobe 6 Protro,Nike Kobe 6 Protro,Green Apple/Volt-Crimson-Black,190.0,https://images.stockx.com/images/Nike-Kobe-6-Protro-Grinch-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1611766717,2020-12-24,"Originally released in 2010 for a Christmas Day collection, the Zoom Kobe 6 Protro 'Grinch' dropped in December 2020. The shoe's upper features a Green Apple and Volt look, with polyurethane detailing creating a snakeskin-style texture throughout the construction. Crimson on the branding and laces adds to the holiday aesthetic, while underfoot, the midsole incorporates Zoom Air to provide cushioning."
807,198,248.0,248.0,Jordan 3 Retro Georgetown (2021),Nike,Jordan 3 Retro,Jordan 3 Retro,Midnight Navy/Cement Grey-White,190.0,https://images.stockx.com/images/Air-Jordan-3-Retro-Georgetown-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616603723,2021-03-20,"Giving the nod to the Georgetown Hoyas, the Air Jordan 3 Retro 'Georgetown' emerges in the school's mix of hues. The shoe's tumbled leather upper appears in Midnight Navy, with grey on the eyestay, tongue and collar complementing the design. More grey marks the elephant print overlays at the toe and heel, while underfoot, visible Air in the heel of the polyurethane midsole provides cushioning."
808,101,80.0,80.0,Jordan 1 Retro High OG Stealth (GS),Nike,Jordan 1 Retro High OG,Jordan 1 Retro High OG,Stealth/White,140.0,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Stealth-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1662666774,2022-08-30,
809,142,139.0,139.0,Nike Air More Uptempo 96 Volt,Nike,Nike Air More Uptempo 96,Nike Air More Uptempo 96,Volt/Volt-Black,160.0,https://images.stockx.com/images/Nike-Air-More-Uptempo-96-Volt-2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1660114593,2022-07-28,
810,144,120.0,144.0,Jordan 1 Mid Pinksicle Safety Orange (GS),Nike,Jordan 1 Mid,Jordan 1 Mid,Pinksicle/Safety Orange/White,110.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Pinksicle-Safety-Orange-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1662388418,2022-07-26,
811,90,114.0,114.0,Jordan 1 Mid Valentine's Day (2022) (W),Nike,Jordan 1 Mid,Jordan 1 Mid,White/Pink-Crimson,110.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Valentines-Day-2022-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1645115362,2022-02-12,
812,73,74.0,74.0,Nike Air Huarache Triple Black (2021),Nike,Nike Air Huarache,Nike Air Huarache,Black/Anthracite-Black,120.0,https://images.stockx.com/images/Nike-Air-Huarache-Triple-Black-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638551093,2021-08-05,
813,445,324.0,400.0,Nike Vaporwaffle sacai Sesame Blue Void,Nike,Nike Vaporwaffle,Nike Vaporwaffle,Tan/White-Navy,180.0,https://images.stockx.com/images/Nike-Vaporwaffle-sacai-Tan-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1620409291,2021-04-29,"Made in collaboration with Chitose Abe's Tokyo fashion label, the sacai x VaporWaffle 'Sesame Blue Void' emerges with retro and modern inspiration. Drawing from the 1983 Pegasus and the VaporFly, the shoe's hybrid construction is built with textile on the upper, overlaid by leather and suede and finished in neutral tones. Blue Void marks one of the Swooshes and the heel patch, while two tongues add to the double aesthetic. Underfoot, a layered foam midsole provides cushioning, split at the heel, giving way to a waffle rubber outsole for traction."
814,88,44.0,79.0,Jordan 1 Low SE Dark Beetroot Roma Green (GS),Nike,Jordan 1 Low SE,Jordan 1 Low SE,Dark Beetroot/Black-Roma Green,90.0,https://images.stockx.com/images/Air-Jordan-1-Low-SE-Dark-Beetroot-Roma-Green-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1642152738,2021-10-16,
815,135,109.0,109.0,Nike Air Zoom Alphafly Next% Flyknit Ekiden,Nike,Nike Air Zoom Alphafly Next% Flyknit,Nike Air Zoom Alphafly Next% Flyknit,Amarillo/Magma Orange/Healing Orange/Black,275.0,https://images.stockx.com/images/Nike-Air-Zoom-Alphafly-NEXT-Flyknit-Ekiden-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1648740933,2021-11-29,
816,115,115.0,115.0,Nike Air VaporMax Plus SE Black (W),Nike,Nike Air VaporMax Plus SE,Nike Air VaporMax Plus SE,Black/Black-Black,200.0,https://images.stockx.com/images/Nike-Air-VaporMax-Plus-SE-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1622046038,2020-11-12,
817,136,128.0,128.0,New Balance 1906R White Metallic Gold,New Balance,New Balance 1906R,New Balance 1906R,Metallic Silver/Metallic Gold,155.0,https://images.stockx.com/images/New-Balance-1906R-White-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1664461815,2022-08-12,
818,105,100.0,100.0,Nike React Phantom Run Flyknit 2 Platinum Tint Hyper Pink (W),Nike,Nike React Phantom Run Flyknit 2,Nike React Phantom Run Flyknit 2,Platinum Tint/Hyper Pink/Chile Red/Black,145.0,https://images.stockx.com/images/Nike-React-Phantom-Run-Flyknit-2-Platinum-Tint-Hyper-Pink-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1632950515,2021-11-19,
819,95,94.0,94.0,Nike Air Max 97 OG Silver Bullet (2022) (W) ,Nike,Nike Air Max 97,Nike Air Max 97,Metallic Silver/University Red-Black-White,180.0,https://images.stockx.com/images/Nike-Air-Max-97-OG-Silver-Bullet-W-2022-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1670919142,2022-11-11,
820,185,199.0,199.0,New Balance 990v3 Patta Keep Your Family Close,New Balance,New Balance 990v3,New Balance 990v3,Olive/Bright Green,220.0,https://images.stockx.com/images/New-Balance-990v3-Patta-Keep-Your-Family-Close-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1665383898,2022-09-30,"Constructed on an ENCAP midsole with speckled midsole, the Patta x New Balance 990v3 Made in USA ‘Keep Your Family Close’ is a new take on a signature lifestyle runner, and made in sizes for the whole family. The pale green mesh and suede upper with airy overlays in neon green includes branding that salutes NB and the Netherlands retailer; 'Patta' appears on the lateral heel, the 'N' appears in silver and a Patta logo decorates the heel."
821,209,203.0,203.0,New Balance 2002R The Basement Moss Green,New Balance,New Balance 2002R,New Balance 2002R,Moss Green/Black,150.0,https://images.stockx.com/images/New-Balance-2002R-The-Basement-Olive-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1661436283,2022-06-26,"The Basement x New Balance 2002R ‘Moss Green’ features a tonal mix of green and olive in waterproof heavy suede and textured rubber with contrasting black toe caps and mudguard. The tongue and back heel deliver BSMT salutes while Basement’s ‘9 Bar’ logo appears against the ’N’ logo in white leather. Underfoot, cushion is ensured by an ABZORB midsole in a contrasting black."
822,74,78.0,78.0,Jordan 1 Low SE Gold Toe (GS),Nike,Jordan 1 Low SE,Jordan 1 Low SE,Black/Metallic Gold/White,95.0,https://images.stockx.com/images/Air-Jordan-1-Low-SE-Gold-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1669292996,2022-08-20,
823,154,140.0,140.0,Nike Air Force 1 Low Reflective Swoosh White Blue,Nike,Nike Air Force 1 Low,Nike Air Force 1 Low,White/Blue,130.0,https://images.stockx.com/images/Nike-Air-Force-1-Low-Reflective-Swoosh-White-Blue.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1663745998,2022-12-17,
824,108,142.0,142.0,ASICS Gel-Kayano 14 White Pure Silver,ASICS,ASICS Gel-Kayano 14,ASICS Gel-Kayano 14,White/Pure Silver,140.0,https://images.stockx.com/images/ASICS-Gel-Kayano-14-White-Pure-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1672212830,,
825,108,,,Nike Tech Fleece Full-Zip Hoodie Light Bone/Black,Nike,Nike Tech Fleece Full-Zip,Nike Tech Fleece Full-Zip,Light Bone/Black,,https://images.stockx.com/images/Nike-Tech-Fleece-Full-Zip-Hoodie-Light-Bone-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1650039772,,
826,119,107.0,107.0,Nike Dunk Low Ocean Bliss Citron Tint (W),Nike,Nike Dunk Low,Nike Dunk Low,Sail/Ocean Bliss/Light Silver/Citron Tint,110.0,https://images.stockx.com/images/Nike-Dunk-Low-Ocean-Bliss-Citron-Tint.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1673633473,2023-03-01,
827,165,150.0,150.0,Nike Dunk Low LX Black Team Gold (W),Nike,Nike Dunk Low LX,Nike Dunk Low LX,Black/Team Gold/Coconut Milk,120.0,https://images.stockx.com/images/Nike-Dunk-Low-LX-Black-Team-Gold-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1672244368,2022-12-21,
828,110,113.0,113.0,Jordan 1 Mid Gym Red Panda (W),Nike,Jordan 1 Mid,Jordan 1 Mid,Black/Gym Red-Sail,130.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Gym-Red-Panda-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1674197529,2023-01-17,
829,135,105.0,105.0,Jordan 6 Retro Cool Grey (2023) (GS) ,Nike,Jordan 6 Retro,Jordan 6 Retro,White/Medium Grey/Cool Grey,150.0,https://images.stockx.com/images/Air-Jordan-6-Retro-Cool-Grey-GS-2023.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1674660633,2023-02-25,
830,116,125.0,125.0,Jordan Luka 1 Safari,Nike,Jordan Luka 1,Jordan Luka 1,White/Total Orange/Black,110.0,https://images.stockx.com/images/Air-Jordan-Luka-1-Safari.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675191294,2023-02-20,
831,175,148.0,148.0,Nike Dunk Low Judge Grey,Nike,Nike Dunk Low,Nike Dunk Low,Judge Grey/Brown/White,100.0,https://images.stockx.com/images/Nike-Dunk-Low-Judge-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1659678821,2022-08-30,
832,167,151.0,153.0,Nike Dunk High Pink Prime (W),Nike,Nike Dunk High,Nike Dunk High,White/Pink Prime,115.0,https://images.stockx.com/images/Nike-Dunk-High-Pink-Prime-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1641573308,2022-05-05,"The Nike women’s Dunk High ‘Pink Prime’ takes a clean and simple hoops silhouette and injects it with eye-popping color. The upper in white with overlays in vibrant hot pink features perforations on the toe box for ventilation and a comfy leather collar lined with mesh. Underfoot, the high-top rides on a traditional cupsole in white rubber with matching sidewalls atop a rubber outsole in pink."
833,106,105.0,105.0,Jordan 1 Low Marina Blue (W),Nike,Jordan 1 Low,Jordan 1 Low,White/Dark Marina Blue,100.0,https://images.stockx.com/images/Air-Jordan-1-Low-Marina-Blue-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649778740,2022-01-29,
834,140,126.0,126.0,Jordan 1 Mid SE Coconut Milk Particle Grey,Nike,Jordan 1 Mid SE,Jordan 1 Mid SE,Coconut Milk/Coconut Milk-Particle Grey-White-Gum Yellow,130.0,https://images.stockx.com/images/Air-Jordan-1-Mid-Cream-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1645555841,2022-02-24,"The Air Jordan 1 Mid SE 'Coconut Milk Particle Grey' gives a new iteration of the iconic sneaker design, redesigned in Coconut Milk and Coconut Milk. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper, a Swoosh emphasizes the design with a breathable nylon tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction."
835,218,196.0,196.0,adidas Yeezy Foam RNR Desert Sand,Adidas,adidas Yeezy Foam RNR,adidas Yeezy Foam RNR,Desert Sand/Desert Sand/Desert Sand,80.0,https://images.stockx.com/images/adidas-Yeezy-Foam-RNR-Desert-Sand-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1655490868,2022-06-11,"Crafted from injected EVA foam that is molded and sculpted into one overall piece that forms the shoe, the Yeezy Foam Runner is a design and engineering marvel. A light Desert Sand hue envelopes the entire slip-on, including the herringbone traction pattern on the outsole and the smooth and detailed upper."
836,175,129.0,129.0,Nike Dunk Low Next Nature Pale Coral (W),Nike,Nike Dunk Low,Nike Dunk Low,White/Light Pink-Grey,100.0,https://images.stockx.com/images/Nike-Dunk-Low-Move-To-Zero-Pale-Coral-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1636482340,2021-11-03,Made with 20% of recycled content by weight is the Nike women's Dunk Low Next Nature 'Pale Coral.' The upper is synthetic leather with a crisp white base and contrasting overlays in a soft pink hue. Neon is featured on the Volt-colored sockliner with Nike's pinwheel logo stamped on the heel. The low-top is built on a standard rubber cupsole that's paired with white sidewalls and a light grey rubber outsole.
837,271,262.0,262.0,adidas Yeezy Boost 700 Hi-Res Red,Adidas,adidas Yeezy Boost 700,adidas Yeezy Boost 700,Hi-Res Red/Hi-Res Red/Hi-Res Red,260.0,https://images.stockx.com/images/adidas-Yeezy-Boost-700-Hi-Red-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1655732626,2022-06-17,"The Yeezy Boost 700 arrives in an unmissable colorway, showcasing a vibrant Hi-Res Red on the mesh and leather upper portion of the lifestyle runner. Black suede overlays that run across the shoe are reminiscent of the original release, including the green pop on the front of the midsole and the grey toe cap. Full-length Boost cushioning is embedded in the sculpted midsole, highlighted with red and orange accents. A rubber Hi-Res Red herringbone outsole completes the look."
